asset_id,name,category,deliverable_type,phase,game_id,baseline,status,integration_status,dependencies,required_variants,acceptance_brief,source_path,output_path,provenance,review_evidence
urban.stadium.v1,Stadium,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('stadium') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.park.v1,Park and public space,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('park') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.utility.v1,Neighborhood utilities,Urban core,building_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Shared footprints; representative density and regional materials; readable map LOD.,spheres-web/ui/town-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. TownMesh.building('utility') builds at close and map LOD with a real reduction, and carries its own footprint. All 15 urban kinds match this row set by name exactly. Verified: node tools/ui/check_town_mesh.cjs. Integrated: a selected city's card shows a representative block, asserted in arsenal_model_tests.rs."
urban.temperate_block.v1,Representative temperate town block,Urban core,scene_assembly,P0,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,"Small reusable mixed-use block; prove terrain placement, label clearance, map LOD and close-up readability.",spheres-web/ui/town-mesh.js,runtime only - no GLB exporter for town meshes yet,"Representative 1990 temperate massing. NOT a reconstruction of any real town; layout is a seeded hash, not sourced geography.","13f7de7. 15 building kinds, 148x104 m tile, 16 lots, 0 overlaps, tallest 15.48 m. LOD0 75,078 tri, map LOD 3,718 (20.2x). Checks: check_town_mesh.cjs. NOT INTEGRATED: the mesh builds and is checked but appears in no panel and on no map layer - terrain placement, label clearance and map-zoom readability are UNPROVEN."
region.temperate.v1,Temperate masonry,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.north_american.v1,North American grid and suburb,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.east_asian.v1,East Asian dense-city kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.mediterranean.v1,Mediterranean urban kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.arid.v1,Arid courtyard kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.tropical.v1,Tropical mixed-density kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.continental.v1,Continental apartment-estate kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
region.high_latitude.v1,High-latitude settlement kit,Regional architecture,style_kit,P6,visual_only,Proposed,planned,not_integrated,P0 pipeline,Roof/wall/material/footprint variants; population-scale clusters; shared LODs,Variants of urban core; era/climate tags; mixed usage rather than one national stereotype.,,,,
terrain.deciduous.v1,Deciduous tree kit,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds oak, holm_oak, acacia, dwarf_birch -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.conifer.v1,Conifer tree kit,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds pine, spruce, krummholz -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.tropical.v1,Tropical tree kit,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds palm, tropical_thicket, saguaro -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.scrub.v1,Scrub and shrubs,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds hazel_scrub, heather, maquis, creosote, thorn_scrub, alpine_cushion -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.grass.v1,Grass patches,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds grass_tuft, bunchgrass, sedge_tussock -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.rock.v1,Rock clusters,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds boulder, rock_cluster, scree_patch -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.cliff.v1,Cliff dressing,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds cliff_face -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.snow.v1,Snow-edge dressing,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds snow_edge -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.shore.v1,Shoreline dressing,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds shore_sand, shore_shingle, shore_shelf -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.riverbank.v1,River-bank dressing,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds river_bank -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
terrain.fields.v1,Agricultural field patches,Terrain detail,scatter_kit,P2,visual_only,Proposed,reviewed,not_integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Preserve measured elevation/coastlines; deterministic visual placement; cull distant instances; slope/water/label exclusions.,spheres-web/ui/scatter-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. Covered by scatter-mesh kinds field_patch, hedgerow -- each builds at near and far LOD with a fixed triangle count per LOD. All 11 terrain rows are covered and all 30 scatter kinds are used, none spare. Verified: node tools/ui/check_scatter_mesh.cjs. The KIT is built and tested; it has no consumer yet. The world map is 661 m/px at ZOOM_MAX, so the 'map LOD first' premise in this row's acceptance cannot hold there -- see docs/art/SCATTER_SCALE_FINDING.md. Choosing a surface is a design decision, not art work."
site.foundation.v1,Foundation and excavation kit,Shared construction props,assembly_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reusable project stages driven by actual funded progress; paused sites stop activity.,spheres-web/ui/site-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. site-mesh draws this across its five stages and five levels -- parts include earthworks / excavation, corridor / utility duct trench. 157 distinct part names across all kinds, stages and levels. Verified: node tools/ui/check_site_mesh.cjs. Integrated: the construction card shows the staged site, driven by actual funded progress."
site.structure.v1,Structural frame kit,Shared construction props,assembly_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reusable project stages driven by actual funded progress; paused sites stop activity.,spheres-web/ui/site-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. site-mesh draws this across its five stages and five levels -- parts include structure / portal frames and haunches, structure / deck beams. 157 distinct part names across all kinds, stages and levels. Verified: node tools/ui/check_site_mesh.cjs. Integrated: the construction card shows the staged site, driven by actual funded progress."
site.scaffold.v1,Scaffolding and tower crane kit,Shared construction props,assembly_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reusable project stages driven by actual funded progress; paused sites stop activity.,spheres-web/ui/site-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. site-mesh draws this across its five stages and five levels -- parts include plant / tower crane, plant / gable scaffold. 157 distinct part names across all kinds, stages and levels. Verified: node tools/ui/check_site_mesh.cjs. Integrated: the construction card shows the staged site, driven by actual funded progress."
site.yard.v1,"Containers, barriers and service yard",Shared construction props,assembly_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reusable project stages driven by actual funded progress; paused sites stop activity.,spheres-web/ui/site-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. site-mesh draws this across its five stages and five levels -- parts include site / perimeter hoarding and gate, site / stacked materials, yard / precast stockpile. 157 distinct part names across all kinds, stages and levels. Verified: node tools/ui/check_site_mesh.cjs. Integrated: the construction card shows the staged site, driven by actual funded progress."
site.retrofit.v1,Factory retrofit machinery kit,Shared construction props,assembly_kit,P2,visual_only,Proposed,reviewed,integrated,P0 pipeline,LOD0/1/2; neutral previews; fallback,Reusable project stages driven by actual funded progress; paused sites stop activity.,spheres-web/ui/site-mesh.js,runtime only; built in the browser from source,,"2026-09-07 ledger correction; built earlier, row was stale. site-mesh draws this across its five stages and five levels -- parts include plant / batching skid and bowser, services / roof plant. 157 distinct part names across all kinds, stages and levels. Verified: node tools/ui/check_site_mesh.cjs. Integrated: the construction card shows the staged site, driven by actual funded progress."
scene.menu.v1,Main menu,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.nation.v1,Nation selection,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.economy.v1,Economy,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.budget.v1,Treasury and budget,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.construction.v1,Construction manager,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.industry.v1,Industry,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.resources.v1,Resources,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.research.v1,Research campus,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.chassis.v1,Chassis research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.engines.v1,Engine research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.weapons.v1,Weapon research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.armor.v1,Armor research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.optics.v1,Optics research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.communications.v1,Communications research,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.library.v1,Equipment library,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.ground.v1,Ground designer,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.air.v1,Aircraft hangar,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.naval.v1,Naval dockyard,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.production.v1,Equipment production,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.service.v1,Service and refit,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.logistics.v1,Logistics,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.diplomacy.v1,Diplomacy,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.intelligence.v1,Intelligence,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.government.v1,Domestic government,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.history.v1,World and history,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
scene.help.v1,Help and onboarding,Page backgrounds,scene_assembly,P7,visual_only,Proposed,planned,not_integrated,P0 pipeline,Desktop/narrow composition; still fallback; reduced-motion option; optional bounded animation,Reuse accepted assets; text-safe composition; neutral interactive-object lighting; no input obstruction.,,,,
